size,index,value,update_ns
3000,1354,6909,366
3000,2845,8217,477
3000,2654,7131,446
3000,1700,3571,501
3000,2811,6473,408
4000,2186,8705,629
4000,1277,2898,630
4000,3109,687,502
4000,1567,157,439
4000,3440,2427,376
4000,1676,4321,388
4000,2050,2264,703
4000,1674,6394,353
4000,1467,4796,410
4000,581,5866,410
4000,1393,6168,346
4000,424,7495,411
4000,2908,2458,396
4000,326,5407,372
4000,2518,9862,393
4000,164,4136,451
4000,3295,7580,433
4000,689,1285,909
4000,2547,8420,894
4000,2982,6695,467
4000,3918,2766,416
4000,3042,9198,392
4000,2033,1468,327
4000,1749,9795,397
4000,972,2888,331
4000,2313,2008,437
4000,701,50,348
4000,111,595,360
4000,2658,5387,273
4000,1010,360,439
4000,2186,8705,683
4000,1277,2898,608
4000,3109,687,500
4000,1567,157,525
4000,3440,2427,400
4000,1676,4321,348
4000,2050,2264,444
4000,1674,6394,252
4000,1467,4796,371
4000,581,5866,439
4000,1393,6168,341
4000,424,7495,412
4000,2908,2458,427
4000,326,5407,439
4000,2518,9862,396
4000,164,4136,443
4000,3295,7580,452
4000,689,1285,493
4000,2547,8420,401
4000,2982,6695,392
4000,3918,2766,418
4000,3042,9198,369
4000,2033,1468,372
4000,1749,9795,313
4000,972,2888,344
4000,2313,2008,415
4000,701,50,355
4000,111,595,407
4000,2658,5387,345
4000,1010,360,610
4000,2186,8705,659
4000,1277,2898,595
4000,3109,687,479
4000,1567,157,512
4000,3440,2427,425
4000,1676,4321,358
4000,2050,2264,426
4000,1674,6394,259
4000,1467,4796,375
4000,581,5866,363
4000,1393,6168,359
4000,424,7495,416
4000,2908,2458,430
4000,326,5407,379
4000,2518,9862,342
4000,164,4136,358
4000,3295,7580,383
4000,689,1285,424
4000,2547,8420,460
4000,2982,6695,343
4000,3918,2766,431
4000,3042,9198,381
4000,2033,1468,403
4000,1749,9795,321
4000,972,2888,363
4000,2313,2008,707
4000,701,50,484
4000,111,595,468
4000,2658,5387,383
4000,1010,360,436
4000,2186,8705,707
4000,1277,2898,635
4000,3109,687,483
4000,1567,157,545
4000,3440,2427,449
4000,1676,4321,444
4000,2050,2264,446
4000,1674,6394,293
4000,1467,4796,379
4000,581,5866,407
4000,1393,6168,348
4000,424,7495,429
4000,2908,2458,428
4000,326,5407,453
4000,2518,9862,576
4000,164,4136,418
4000,3295,7580,433
4000,689,1285,497
4000,2547,8420,470
4000,2982,6695,361
4000,3918,2766,475
4000,3042,9198,388
4000,2033,1468,375
4000,1749,9795,338
4000,972,2888,350
4000,2313,2008,436
4000,701,50,395
4000,111,595,374
4000,2658,5387,356
4000,1010,360,431
4000,2186,8705,635
4000,1277,2898,581
4000,3109,687,439
4000,1567,157,528
4000,3440,2427,423
4000,1676,4321,389
4000,2050,2264,439
4000,1674,6394,287
4000,1467,4796,334
4000,581,5866,368
4000,1393,6168,357
4000,424,7495,410
4000,2908,2458,404
4000,326,5407,423
4000,2518,9862,379
4000,164,4136,407
4000,3295,7580,406
4000,689,1285,449
4000,2547,8420,431
4000,2982,6695,379
4000,3918,2766,440
4000,3042,9198,390
4000,2033,1468,422
4000,1749,9795,353
4000,972,2888,404
4000,2313,2008,432
4000,701,50,344
4000,111,595,401
4000,2658,5387,373
4000,1010,360,467
4000,2186,8705,667
4000,1277,2898,597
4000,3109,687,539
4000,1567,157,489
4000,3440,2427,425
4000,1676,4321,406
4000,2050,2264,411
4000,1674,6394,305
4000,1467,4796,408
4000,581,5866,340
4000,1393,6168,328
4000,424,7495,377
4000,2908,2458,386
4000,326,5407,410
4000,2518,9862,384
4000,164,4136,408
4000,3295,7580,399
4000,689,1285,428
4000,2547,8420,464
4000,2982,6695,360
4000,3918,2766,419
4000,3042,9198,393
4000,2033,1468,355
4000,1749,9795,326
4000,972,2888,510
4000,2313,2008,447
4000,701,50,406
4000,111,595,382
4000,2658,5387,389
4000,1010,360,424
4000,2186,8705,631
4000,1277,2898,526
4000,3109,687,486
4000,1567,157,508
4000,3440,2427,473
4000,1676,4321,389
4000,2050,2264,419
4000,1674,6394,321
4000,1467,4796,393
4000,581,5866,416
4000,1393,6168,372
4000,424,7495,399
4000,2908,2458,396
4000,326,5407,406
4000,2518,9862,407
4000,164,4136,469
4000,3295,7580,428
4000,689,1285,572
4000,2547,8420,479
4000,2982,6695,397
4000,3918,2766,449
4000,3042,9198,428
4000,2033,1468,405
4000,1749,9795,362
4000,972,2888,378
4000,2313,2008,412
4000,701,50,396
4000,111,595,435
4000,2658,5387,378
4000,1010,360,450
4000,2186,8705,671
4000,1277,2898,629
4000,3109,687,397
4000,1567,157,517
4000,3440,2427,371
4000,1676,4321,400
4000,2050,2264,380
4000,1674,6394,543
4000,1467,4796,492
4000,581,5866,398
4000,1393,6168,356
4000,424,7495,440
4000,2908,2458,374
4000,326,5407,440
4000,2518,9862,369
4000,164,4136,444
4000,3295,7580,442
4000,689,1285,419
4000,2547,8420,466
4000,2982,6695,346
4000,3918,2766,416
4000,3042,9198,332
4000,2033,1468,428
4000,1749,9795,357
4000,972,2888,335
4000,2313,2008,417
4000,701,50,377
4000,111,595,373
4000,2658,5387,413
4000,1010,360,442
4000,2186,8705,668
4000,1277,2898,675
4000,3109,687,536
4000,1567,157,509
4000,3440,2427,560
4000,1676,4321,473
4000,2050,2264,444
4000,1674,6394,316
4000,1467,4796,363
4000,581,5866,395
4000,1393,6168,389
4000,424,7495,461
4000,2908,2458,400
4000,326,5407,424
4000,2518,9862,402
4000,164,4136,409
4000,3295,7580,389
4000,689,1285,396
4000,2547,8420,485
4000,2982,6695,405
4000,3918,2766,481
4000,3042,9198,418
4000,2033,1468,409
4000,1749,9795,365
4000,972,2888,364
4000,2313,2008,475
4000,701,50,401
4000,111,595,422
4000,2658,5387,342
4000,1010,360,449
4000,2186,8705,641
4000,1277,2898,616
4000,3109,687,496
4000,1567,157,596
4000,3440,2427,413
4000,1676,4321,356
4000,2050,2264,422
4000,1674,6394,303
4000,1467,4796,376
4000,581,5866,364
4000,1393,6168,352
4000,424,7495,404
4000,2908,2458,407
4000,326,5407,416
4000,2518,9862,392
4000,164,4136,405
4000,3295,7580,425
4000,689,1285,460
4000,2547,8420,447
4000,2982,6695,376
4000,3918,2766,472
4000,3042,9198,396
4000,2033,1468,384
4000,1749,9795,361
4000,972,2888,359
4000,2313,2008,422
4000,701,50,330
4000,111,595,398
4000,2658,5387,429
4000,1010,360,448
4000,2186,8705,728
4000,1277,2898,654
4000,3109,687,483
4000,1567,157,555
4000,3440,2427,453
4000,1676,4321,435
4000,2050,2264,447
4000,1674,6394,345
4000,1467,4796,420
4000,581,5866,384
4000,1393,6168,330
4000,424,7495,428
4000,2908,2458,390
4000,326,5407,431
4000,2518,9862,383
4000,164,4136,439
4000,3295,7580,436
4000,689,1285,455
4000,2547,8420,467
4000,2982,6695,415
4000,3918,2766,436
4000,3042,9198,429
4000,2033,1468,421
4000,1749,9795,358
4000,972,2888,365
4000,2313,2008,468
4000,701,50,411
4000,111,595,454
4000,2658,5387,379
4000,1010,360,486
4000,2186,8705,624
4000,1277,2898,672
4000,3109,687,468
4000,1567,157,486
4000,3440,2427,397
4000,1676,4321,389
4000,2050,2264,425
4000,1674,6394,324
4000,1467,4796,418
4000,581,5866,439
4000,1393,6168,587
4000,424,7495,476
4000,2908,2458,423
4000,326,5407,414
4000,2518,9862,396
4000,164,4136,408
4000,3295,7580,401
4000,689,1285,414
4000,2547,8420,472
4000,2982,6695,329
4000,3918,2766,424
4000,3042,9198,392
4000,2033,1468,392
4000,1749,9795,321
4000,972,2888,375
4000,2313,2008,420
4000,701,50,359
4000,111,595,397
4000,2658,5387,322
4000,1010,360,383
4000,2186,8705,641
4000,1277,2898,630
4000,3109,687,478
4000,1567,157,468
4000,3440,2427,383
4000,1676,4321,477
4000,2050,2264,476
4000,1674,6394,310
4000,1467,4796,414
4000,581,5866,393
4000,1393,6168,378
4000,424,7495,426
4000,2908,2458,416
4000,326,5407,377
4000,2518,9862,384
4000,164,4136,411
4000,3295,7580,439
4000,689,1285,426
4000,2547,8420,446
4000,2982,6695,384
4000,3918,2766,433
4000,3042,9198,370
4000,2033,1468,377
4000,1749,9795,366
4000,972,2888,338
4000,2313,2008,442
4000,701,50,366
4000,111,595,368
4000,2658,5387,413
4000,1010,360,463
4000,2186,8705,732
4000,1277,2898,651
4000,3109,687,500
4000,1567,157,678
4000,3440,2427,454
4000,1676,4321,389
4000,2050,2264,453
4000,1674,6394,315
4000,1467,4796,398
4000,581,5866,395
4000,1393,6168,381
4000,424,7495,409
4000,2908,2458,429
4000,326,5407,401
4000,2518,9862,402
4000,164,4136,457
4000,3295,7580,430
4000,689,1285,520
4000,2547,8420,474
4000,2982,6695,360
4000,3918,2766,458
4000,3042,9198,378
4000,2033,1468,423
4000,1749,9795,367
4000,972,2888,351
4000,2313,2008,466
4000,701,50,409
4000,111,595,409
4000,2658,5387,573
4000,1010,360,567
4000,2186,8705,688
4000,1277,2898,625
4000,3109,687,524
4000,1567,157,567
4000,3440,2427,434
4000,1676,4321,415
4000,2050,2264,429
4000,1674,6394,288
4000,1467,4796,332
4000,581,5866,374
4000,1393,6168,325
4000,424,7495,386
4000,2908,2458,429
4000,326,5407,401
4000,2518,9862,380
4000,164,4136,399
4000,3295,7580,387
4000,689,1285,431
4000,2547,8420,449
4000,2982,6695,390
4000,3918,2766,440
4000,3042,9198,388
4000,2033,1468,413
4000,1749,9795,357
4000,972,2888,364
4000,2313,2008,487
4000,701,50,409
4000,111,595,429
4000,2658,5387,362
4000,1010,360,399
4000,2186,8705,621
4000,1277,2898,667
4000,3109,687,514
4000,1567,157,438
4000,3440,2427,427
4000,1676,4321,382
4000,2050,2264,389
4000,1674,6394,250
4000,1467,4796,377
4000,581,5866,396
4000,1393,6168,348
4000,424,7495,390
4000,2908,2458,388
4000,326,5407,401
4000,2518,9862,385
4000,164,4136,428
4000,3295,7580,428
4000,689,1285,607
4000,2547,8420,476
4000,2982,6695,380
4000,3918,2766,421
4000,3042,9198,397
4000,2033,1468,408
4000,1749,9795,408
4000,972,2888,369
4000,2313,2008,463
4000,701,50,386
4000,111,595,378
4000,2658,5387,364
4000,1010,360,409
4000,2186,8705,678
4000,1277,2898,610
4000,3109,687,481
4000,1567,157,454
4000,3440,2427,433
4000,1676,4321,377
4000,2050,2264,416
4000,1674,6394,295
4000,1467,4796,423
4000,581,5866,421
4000,1393,6168,437
4000,424,7495,447
4000,2908,2458,446
4000,326,5407,392
4000,2518,9862,376
4000,164,4136,424
4000,3295,7580,453
4000,689,1285,463
4000,2547,8420,490
4000,2982,6695,363
4000,3918,2766,436
4000,3042,9198,377
4000,2033,1468,425
4000,1749,9795,323
4000,972,2888,350
4000,2313,2008,471
4000,701,50,368
4000,111,595,410
4000,2658,5387,317
4000,1010,360,408
4000,2186,8705,665
4000,1277,2898,610
4000,3109,687,476
4000,1567,157,625
4000,3440,2427,434
4000,1676,4321,353
4000,2050,2264,442
4000,1674,6394,280
4000,1467,4796,367
4000,581,5866,400
4000,1393,6168,366
4000,424,7495,410
4000,2908,2458,369
4000,326,5407,384
4000,2518,9862,383
4000,164,4136,423
4000,3295,7580,416
4000,689,1285,401
4000,2547,8420,483
4000,2982,6695,392
4000,3918,2766,405
4000,3042,9198,382
4000,2033,1468,363
4000,1749,9795,332
4000,972,2888,346
4000,2313,2008,409
4000,701,50,354
4000,111,595,371
4000,2658,5387,395
4000,1010,360,635
4000,2186,8705,644
4000,1277,2898,680
4000,3109,687,472
4000,1567,157,433
4000,3440,2427,393
4000,1676,4321,375
4000,2050,2264,403
4000,1674,6394,282
4000,1467,4796,350
4000,581,5866,384
4000,1393,6168,344
4000,424,7495,421
4000,2908,2458,598
4000,326,5407,545
4000,2518,9862,573
4000,164,4136,442
4000,3295,7580,462
4000,689,1285,401
4000,2547,8420,493
4000,2982,6695,345
4000,3918,2766,447
4000,3042,9198,387
4000,2033,1468,411
4000,1749,9795,329
4000,972,2888,433
4000,2313,2008,441
4000,701,50,419
4000,111,595,397
4000,2658,5387,345
4000,1010,360,429
4000,2186,8705,710
4000,1277,2898,643
4000,3109,687,500
4000,1567,157,452
4000,3440,2427,424
4000,1676,4321,357
4000,2050,2264,383
4000,1674,6394,258
4000,1467,4796,386
4000,581,5866,381
4000,1393,6168,358
4000,424,7495,445
4000,2908,2458,408
4000,326,5407,455
4000,2518,9862,368
4000,164,4136,399
4000,3295,7580,404
4000,689,1285,577
4000,2547,8420,519
4000,2982,6695,353
4000,3918,2766,422
4000,3042,9198,381
4000,2033,1468,369
4000,1749,9795,342
4000,972,2888,424
4000,2313,2008,471
4000,701,50,365
4000,111,595,393
4000,2658,5387,333
4000,1010,360,440
4000,2186,8705,728
4000,1277,2898,653
4000,3109,687,440
4000,1567,157,438
4000,3440,2427,509
4000,1676,4321,430
4000,2050,2264,573
4000,1674,6394,342
4000,1467,4796,522
4000,581,5866,462
4000,1393,6168,491
4000,424,7495,470
4000,2908,2458,495
4000,326,5407,423
4000,2518,9862,402
4000,164,4136,454
4000,3295,7580,472
4000,689,1285,477
4000,2547,8420,486
4000,2982,6695,428
4000,3918,2766,776
4000,3042,9198,620
4000,2033,1468,429
4000,1749,9795,411
4000,972,2888,404
4000,2313,2008,505
4000,701,50,453
4000,111,595,438
4000,2658,5387,455
4000,1010,360,493
4000,2186,8705,618
4000,1277,2898,551
4000,3109,687,469
4000,1567,157,532
4000,3440,2427,456
4000,1676,4321,371
4000,2050,2264,413
4000,1674,6394,284
4000,1467,4796,354
4000,581,5866,380
4000,1393,6168,374
4000,424,7495,415
4000,2908,2458,396
4000,326,5407,403
4000,2518,9862,392
4000,164,4136,394
4000,3295,7580,440
4000,689,1285,439
4000,2547,8420,416
4000,2982,6695,362
4000,3918,2766,425
4000,3042,9198,379
4000,2033,1468,373
4000,1749,9795,363
4000,972,2888,342
4000,2313,2008,406
4000,701,50,394
4000,111,595,358
4000,2658,5387,306
4000,1010,360,672
4000,2186,8705,700
4000,1277,2898,593
4000,3109,687,450
4000,1567,157,435
4000,3440,2427,358
4000,1676,4321,361
4000,2050,2264,394
4000,1674,6394,273
4000,1467,4796,409
4000,581,5866,392
4000,1393,6168,352
4000,424,7495,402
4000,2908,2458,382
4000,326,5407,371
4000,2518,9862,380
4000,164,4136,408
4000,3295,7580,388
4000,689,1285,410
4000,2547,8420,423
4000,2982,6695,339
4000,3918,2766,426
4000,3042,9198,416
4000,2033,1468,375
4000,1749,9795,309
4000,972,2888,659
4000,2313,2008,472
4000,701,50,424
4000,111,595,414
4000,2658,5387,329
4000,1010,360,426
4000,2186,8705,717
4000,1277,2898,668
4000,3109,687,561
4000,1567,157,753
4000,3440,2427,590
4000,1676,4321,437
4000,2050,2264,558
4000,1674,6394,357
4000,1467,4796,443
4000,581,5866,430
4000,1393,6168,420
4000,424,7495,475
4000,2908,2458,459
4000,326,5407,492
4000,2518,9862,446
4000,164,4136,508
4000,3295,7580,470
4000,689,1285,685
4000,2547,8420,541
4000,2982,6695,484
4000,3918,2766,490
4000,3042,9198,435
4000,2033,1468,428
4000,1749,9795,417
4000,972,2888,408
4000,2313,2008,470
4000,701,50,484
4000,111,595,428
4000,2658,5387,466
4000,1010,360,467
4000,2186,8705,664
4000,1277,2898,652
4000,3109,687,504
4000,1567,157,517
4000,3440,2427,421
4000,1676,4321,432
4000,2050,2264,447
4000,1674,6394,339
4000,1467,4796,566
4000,581,5866,430
4000,1393,6168,361
4000,424,7495,425
4000,2908,2458,438
4000,326,5407,389
4000,2518,9862,355
4000,164,4136,426
4000,3295,7580,418
4000,689,1285,392
4000,2547,8420,448
4000,2982,6695,383
4000,3918,2766,461
4000,3042,9198,417
4000,2033,1468,365
4000,1749,9795,328
4000,972,2888,395
4000,2313,2008,429
4000,701,50,404
4000,111,595,419
4000,2658,5387,358
4000,1010,360,417
4000,2186,8705,796
4000,1277,2898,755
4000,3109,687,445
4000,1567,157,669
4000,3440,2427,527
4000,1676,4321,437
4000,2050,2264,473
4000,1674,6394,288
4000,1467,4796,411
4000,581,5866,443
4000,1393,6168,373
4000,424,7495,447
4000,2908,2458,430
4000,326,5407,410
4000,2518,9862,414
4000,164,4136,470
4000,3295,7580,406
4000,689,1285,491
4000,2547,8420,495
4000,2982,6695,395
4000,3918,2766,444
4000,3042,9198,420
4000,2033,1468,387
4000,1749,9795,343
4000,972,2888,383
4000,2313,2008,477
4000,701,50,395
4000,111,595,402
4000,2658,5387,380
4000,1010,360,507
4000,2186,8705,622
4000,1277,2898,640
4000,3109,687,500
4000,1567,157,440
4000,3440,2427,453
4000,1676,4321,401
4000,2050,2264,462
4000,1674,6394,287
4000,1467,4796,382
4000,581,5866,406
4000,1393,6168,334
4000,424,7495,412
4000,2908,2458,409
4000,326,5407,400
4000,2518,9862,405
4000,164,4136,406
4000,3295,7580,433
4000,689,1285,398
4000,2547,8420,426
4000,2982,6695,355
4000,3918,2766,415
4000,3042,9198,376
4000,2033,1468,401
4000,1749,9795,318
4000,972,2888,361
4000,2313,2008,447
4000,701,50,378
4000,111,595,393
4000,2658,5387,400
4000,1010,360,464
4000,2186,8705,708
4000,1277,2898,612
4000,3109,687,425
4000,1567,157,460
4000,3440,2427,416
4000,1676,4321,357
4000,2050,2264,413
4000,1674,6394,299
4000,1467,4796,420
4000,581,5866,361
4000,1393,6168,376
4000,424,7495,416
4000,2908,2458,422
4000,326,5407,400
4000,2518,9862,369
4000,164,4136,422
4000,3295,7580,386
4000,689,1285,408
4000,2547,8420,485
4000,2982,6695,405
4000,3918,2766,480
4000,3042,9198,370
4000,2033,1468,363
4000,1749,9795,325
4000,972,2888,351
4000,2313,2008,429
4000,701,50,331
4000,111,595,403
4000,2658,5387,345
4000,1010,360,441
4000,2186,8705,655
4000,1277,2898,603
4000,3109,687,459
4000,1567,157,541
4000,3440,2427,413
4000,1676,4321,409
4000,2050,2264,455
4000,1674,6394,301
4000,1467,4796,352
4000,581,5866,353
4000,1393,6168,481
4000,424,7495,414
4000,2908,2458,430
4000,326,5407,438
4000,2518,9862,389
4000,164,4136,401
4000,3295,7580,382
4000,689,1285,465
4000,2547,8420,463
4000,2982,6695,384
4000,3918,2766,441
4000,3042,9198,389
4000,2033,1468,419
4000,1749,9795,358
4000,972,2888,420
4000,2313,2008,472
4000,701,50,356
4000,111,595,410
4000,2658,5387,382
4000,1010,360,431
4000,2186,8705,702
4000,1277,2898,676
4000,3109,687,465
4000,1567,157,484
4000,3440,2427,600
4000,1676,4321,424
4000,2050,2264,527
4000,1674,6394,351
4000,1467,4796,393
4000,581,5866,423
4000,1393,6168,443
4000,424,7495,458
4000,2908,2458,432
4000,326,5407,432
4000,2518,9862,382
4000,164,4136,442
4000,3295,7580,426
4000,689,1285,429
4000,2547,8420,436
4000,2982,6695,346
4000,3918,2766,467
4000,3042,9198,395
4000,2033,1468,404
4000,1749,9795,314
4000,972,2888,429
4000,2313,2008,453
4000,701,50,313
4000,111,595,392
4000,2658,5387,389
4000,1010,360,453
5000,2884,3703,685
5000,3292,4296,602
5000,806,7723,612
5000,3307,223,389
5000,4631,2260,406
5000,1392,3902,438
5000,2732,5874,421
5000,301,11,507
5000,4231,4703,459
5000,3261,723,507
5000,2644,7478,359
5000,784,1312,387
5000,1987,5378,427
5000,3903,1318,447
5000,1285,8983,418
5000,423,8775,380
5000,214,5747,504
5000,270,2527,420
5000,195,7912,412
5000,1854,3936,451
5000,3085,5532,402
5000,788,2021,398
5000,1203,2630,461
5000,227,8451,436
5000,2306,5383,510
5000,1340,6893,427
5000,4538,8126,460
5000,3792,5952,340
5000,174,2901,357
5000,1430,2604,409
5000,2884,3703,622
5000,3292,4296,486
5000,806,7723,559
5000,3307,223,396
5000,4631,2260,418
5000,1392,3902,683
5000,2732,5874,608
5000,301,11,639
5000,4231,4703,454
5000,3261,723,640
5000,2644,7478,490
5000,784,1312,457
5000,1987,5378,496
5000,3903,1318,429
5000,1285,8983,476
5000,423,8775,423
5000,214,5747,454
5000,270,2527,372
5000,195,7912,340
5000,1854,3936,392
5000,3085,5532,417
5000,788,2021,376
5000,1203,2630,428
5000,227,8451,373
5000,2306,5383,473
5000,1340,6893,434
5000,4538,8126,452
5000,3792,5952,331
5000,174,2901,319
5000,1430,2604,440
5000,2884,3703,608
5000,3292,4296,490
5000,806,7723,546
5000,3307,223,385
5000,4631,2260,401
5000,1392,3902,436
5000,2732,5874,432
5000,301,11,498
5000,4231,4703,411
5000,3261,723,420
5000,2644,7478,357
5000,784,1312,430
5000,1987,5378,436
5000,3903,1318,463
5000,1285,8983,458
5000,423,8775,379
5000,214,5747,437
5000,270,2527,455
5000,195,7912,371
5000,1854,3936,403
5000,3085,5532,414
5000,788,2021,410
5000,1203,2630,457
5000,227,8451,398
5000,2306,5383,439
5000,1340,6893,398
5000,4538,8126,466
5000,3792,5952,330
5000,174,2901,384
5000,1430,2604,560
5000,2884,3703,692
5000,3292,4296,612
5000,806,7723,569
5000,3307,223,405
5000,4631,2260,411
5000,1392,3902,433
5000,2732,5874,470
5000,301,11,585
5000,4231,4703,502
5000,3261,723,446
5000,2644,7478,399
5000,784,1312,390
5000,1987,5378,406
5000,3903,1318,492
5000,1285,8983,376
5000,423,8775,405
5000,214,5747,465
5000,270,2527,370
5000,195,7912,334
5000,1854,3936,424
5000,3085,5532,389
5000,788,2021,430
5000,1203,2630,450
5000,227,8451,406
5000,2306,5383,446
5000,1340,6893,422
5000,4538,8126,452
5000,3792,5952,326
5000,174,2901,389
5000,1430,2604,396
5000,2884,3703,622
5000,3292,4296,464
5000,806,7723,575
5000,3307,223,404
5000,4631,2260,419
5000,1392,3902,422
5000,2732,5874,428
5000,301,11,477
5000,4231,4703,406
5000,3261,723,388
5000,2644,7478,375
5000,784,1312,411
5000,1987,5378,393
5000,3903,1318,418
5000,1285,8983,795
5000,423,8775,624
5000,214,5747,463
5000,270,2527,688
5000,195,7912,411
5000,1854,3936,409
5000,3085,5532,438
5000,788,2021,417
5000,1203,2630,431
5000,227,8451,424
5000,2306,5383,443
5000,1340,6893,377
5000,4538,8126,483
5000,3792,5952,311
5000,174,2901,359
5000,1430,2604,422
5000,2884,3703,710
5000,3292,4296,563
5000,806,7723,584
5000,3307,223,402
5000,4631,2260,414
5000,1392,3902,486
5000,2732,5874,486
5000,301,11,540
5000,4231,4703,476
5000,3261,723,440
5000,2644,7478,376
5000,784,1312,415
5000,1987,5378,432
5000,3903,1318,380
5000,1285,8983,446
5000,423,8775,436
5000,214,5747,468
5000,270,2527,459
5000,195,7912,392
5000,1854,3936,418
5000,3085,5532,393
5000,788,2021,457
5000,1203,2630,507
5000,227,8451,511
5000,2306,5383,417
5000,1340,6893,421
5000,4538,8126,539
5000,3792,5952,342
5000,174,2901,332
5000,1430,2604,488
5000,2884,3703,709
5000,3292,4296,495
5000,806,7723,541
5000,3307,223,407
5000,4631,2260,448
5000,1392,3902,451
5000,2732,5874,453
5000,301,11,513
5000,4231,4703,522
5000,3261,723,440
5000,2644,7478,417
5000,784,1312,470
5000,1987,5378,440
5000,3903,1318,480
5000,1285,8983,494
5000,423,8775,390
5000,214,5747,602
5000,270,2527,510
5000,195,7912,387
5000,1854,3936,417
5000,3085,5532,441
5000,788,2021,522
5000,1203,2630,530
5000,227,8451,469
5000,2306,5383,466
5000,1340,6893,470
5000,4538,8126,525
5000,3792,5952,365
5000,174,2901,380
5000,1430,2604,464
5000,2884,3703,586
5000,3292,4296,524
5000,806,7723,547
5000,3307,223,381
5000,4631,2260,387
5000,1392,3902,433
5000,2732,5874,407
5000,301,11,529
5000,4231,4703,461
5000,3261,723,485
5000,2644,7478,382
5000,784,1312,421
5000,1987,5378,447
5000,3903,1318,466
5000,1285,8983,438
5000,423,8775,342
5000,214,5747,454
5000,270,2527,419
5000,195,7912,388
5000,1854,3936,405
5000,3085,5532,410
5000,788,2021,409
5000,1203,2630,441
5000,227,8451,442
5000,2306,5383,444
5000,1340,6893,460
5000,4538,8126,453
5000,3792,5952,337
5000,174,2901,336
5000,1430,2604,495
5000,2884,3703,608
5000,3292,4296,495
5000,806,7723,554
5000,3307,223,395
5000,4631,2260,438
5000,1392,3902,457
5000,2732,5874,439
5000,301,11,490
5000,4231,4703,455
5000,3261,723,462
5000,2644,7478,411
5000,784,1312,425
5000,1987,5378,460
5000,3903,1318,430
5000,1285,8983,411
5000,423,8775,419
5000,214,5747,509
5000,270,2527,424
5000,195,7912,333
5000,1854,3936,422
5000,3085,5532,441
5000,788,2021,436
5000,1203,2630,421
5000,227,8451,406
5000,2306,5383,485
5000,1340,6893,367
5000,4538,8126,466
5000,3792,5952,313
5000,174,2901,346
5000,1430,2604,396
5000,2884,3703,622
5000,3292,4296,507
5000,806,7723,550
5000,3307,223,427
5000,4631,2260,414
5000,1392,3902,432
5000,2732,5874,434
5000,301,11,517
5000,4231,4703,458
5000,3261,723,489
5000,2644,7478,380
5000,784,1312,392
5000,1987,5378,453
5000,3903,1318,424
5000,1285,8983,418
5000,423,8775,357
5000,214,5747,466
5000,270,2527,401
5000,195,7912,351
5000,1854,3936,435
5000,3085,5532,446
5000,788,2021,390
5000,1203,2630,419
5000,227,8451,383
5000,2306,5383,466
5000,1340,6893,474
5000,4538,8126,456
5000,3792,5952,367
5000,174,2901,362
5000,1430,2604,419
5000,2884,3703,647
5000,3292,4296,547
5000,806,7723,542
5000,3307,223,410
5000,4631,2260,408
5000,1392,3902,449
5000,2732,5874,416
5000,301,11,475
5000,4231,4703,457
5000,3261,723,456
5000,2644,7478,384
5000,784,1312,373
5000,1987,5378,412
5000,3903,1318,459
5000,1285,8983,412
5000,423,8775,440
5000,214,5747,407
5000,270,2527,472
5000,195,7912,347
5000,1854,3936,406
5000,3085,5532,439
5000,788,2021,433
5000,1203,2630,435
5000,227,8451,397
5000,2306,5383,445
5000,1340,6893,413
5000,4538,8126,473
5000,3792,5952,300
5000,174,2901,362
5000,1430,2604,393
5000,2884,3703,637
5000,3292,4296,544
5000,806,7723,593
5000,3307,223,433
5000,4631,2260,459
5000,1392,3902,467
5000,2732,5874,439
5000,301,11,589
5000,4231,4703,459
5000,3261,723,516
5000,2644,7478,414
5000,784,1312,460
5000,1987,5378,509
5000,3903,1318,414
5000,1285,8983,420
5000,423,8775,435
5000,214,5747,509
5000,270,2527,450
5000,195,7912,335
5000,1854,3936,443
5000,3085,5532,467
5000,788,2021,418
5000,1203,2630,434
5000,227,8451,422
5000,2306,5383,484
5000,1340,6893,402
5000,4538,8126,471
5000,3792,5952,317
5000,174,2901,377
5000,1430,2604,426
5000,2884,3703,622
5000,3292,4296,503
5000,806,7723,556
5000,3307,223,405
5000,4631,2260,397
5000,1392,3902,426
5000,2732,5874,346
5000,301,11,498
5000,4231,4703,421
5000,3261,723,418
5000,2644,7478,327
5000,784,1312,425
5000,1987,5378,414
5000,3903,1318,444
5000,1285,8983,377
5000,423,8775,463
5000,214,5747,485
5000,270,2527,429
5000,195,7912,325
5000,1854,3936,425
5000,3085,5532,400
5000,788,2021,402
5000,1203,2630,438
5000,227,8451,390
5000,2306,5383,463
5000,1340,6893,408
5000,4538,8126,465
5000,3792,5952,317
5000,174,2901,350
5000,1430,2604,356
5000,2884,3703,737
5000,3292,4296,598
5000,806,7723,566
5000,3307,223,383
5000,4631,2260,420
5000,1392,3902,543
5000,2732,5874,516
5000,301,11,557
5000,4231,4703,480
5000,3261,723,492
5000,2644,7478,374
5000,784,1312,392
5000,1987,5378,427
5000,3903,1318,435
5000,1285,8983,488
5000,423,8775,403
5000,214,5747,499
5000,270,2527,449
5000,195,7912,356
5000,1854,3936,438
5000,3085,5532,418
5000,788,2021,381
5000,1203,2630,455
5000,227,8451,463
5000,2306,5383,477
5000,1340,6893,424
5000,4538,8126,468
5000,3792,5952,372
