size,index,value,update_ns
3000,2903,2416,650799
3000,1887,5409,644313
3000,1450,7744,666333
3000,1952,8009,652692
3000,529,3422,642691
3000,2670,986,653616
3000,168,1903,653818
3000,1107,4792,681664
3000,1931,6405,644657
3000,2543,61,651354
3000,2146,5178,657035
3000,1573,2756,642934
3000,431,7110,650114
3000,41,8631,654895
3000,272,1333,652398
3000,214,3534,642711
3000,584,8118,657179
3000,1179,3132,650092
3000,606,7328,643375
3000,1354,6909,655987
3000,2845,8217,649669
3000,2654,7131,642841
3000,1700,3571,653221
3000,2811,6473,657071
3000,104,5822,661268
3000,26,5919,704318
3000,1303,8072,644937
3000,2978,3714,649045
3000,576,9385,648564
3000,1818,4918,642847
3000,2903,2416,646022
3000,1887,5409,647882
3000,1450,7744,643544
3000,1952,8009,721692
3000,529,3422,649613
3000,2670,986,697118
3000,168,1903,643116
3000,1107,4792,647873
3000,1931,6405,647612
3000,2543,61,643518
3000,2146,5178,647342
3000,1573,2756,647211
3000,431,7110,643187
3000,41,8631,643966
3000,272,1333,700839
3000,214,3534,650009
3000,584,8118,642362
3000,1179,3132,647111
3000,606,7328,647494
3000,1354,6909,643267
3000,2845,8217,641831
3000,2654,7131,646745
3000,1700,3571,641823
3000,2811,6473,642824
3000,104,5822,654549
3000,26,5919,650832
3000,1303,8072,650045
3000,2978,3714,643010
3000,576,9385,648270
3000,1818,4918,647438
3000,2903,2416,694547
3000,1887,5409,648982
3000,1450,7744,648589
3000,1952,8009,642033
3000,529,3422,659215
3000,2670,986,659984
3000,168,1903,648337
3000,1107,4792,643232
3000,1931,6405,647223
3000,2543,61,648579
3000,2146,5178,692170
3000,1573,2756,648002
3000,431,7110,647149
3000,41,8631,646976
3000,272,1333,643288
3000,214,3534,701800
3000,584,8118,666736
3000,1179,3132,645168
3000,606,7328,648341
3000,1354,6909,695902
3000,2845,8217,647822
3000,2654,7131,642690
3000,1700,3571,647208
3000,2811,6473,646396
3000,104,5822,654511
3000,26,5919,646134
3000,1303,8072,648523
3000,2978,3714,649275
3000,576,9385,643014
3000,1818,4918,648056
3000,2903,2416,647739
3000,1887,5409,642926
3000,1450,7744,647843
3000,1952,8009,647295
3000,529,3422,642844
3000,2670,986,648631
3000,168,1903,659033
3000,1107,4792,642945
3000,1931,6405,647921
3000,2543,61,648648
3000,2146,5178,642476
3000,1573,2756,642231
3000,431,7110,647967
3000,41,8631,647772
3000,272,1333,643006
3000,214,3534,648053
3000,584,8118,646958
3000,1179,3132,642387
3000,606,7328,643039
3000,1354,6909,646550
3000,2845,8217,646615
3000,2654,7131,641845
3000,1700,3571,646022
3000,2811,6473,647494
3000,104,5822,719149
3000,26,5919,644646
3000,1303,8072,648906
3000,2978,3714,647496
3000,576,9385,642598
3000,1818,4918,645814
3000,2903,2416,697557
3000,1887,5409,642956
3000,1450,7744,646950
3000,1952,8009,648059
3000,529,3422,641787
3000,2670,986,643018
3000,168,1903,700643
3000,1107,4792,657839
3000,1931,6405,642830
3000,2543,61,647291
3000,2146,5178,695520
3000,1573,2756,644736
3000,431,7110,645610
3000,41,8631,652711
3000,272,1333,649224
3000,214,3534,642754
3000,584,8118,646209
3000,1179,3132,702397
3000,606,7328,647902
3000,1354,6909,642109
3000,2845,8217,694744
3000,2654,7131,647835
3000,1700,3571,641945
3000,2811,6473,645962
3000,104,5822,667578
3000,26,5919,654039
3000,1303,8072,644971
3000,2978,3714,652412
3000,576,9385,656071
3000,1818,4918,643438
3000,2903,2416,650320
3000,1887,5409,655355
3000,1450,7744,642556
3000,1952,8009,648141
3000,529,3422,673714
3000,2670,986,656315
3000,168,1903,643228
3000,1107,4792,655916
3000,1931,6405,656295
3000,2543,61,643811
3000,2146,5178,656439
3000,1573,2756,656151
3000,431,7110,651551
3000,41,8631,642965
3000,272,1333,650294
3000,214,3534,656244
3000,584,8118,642692
3000,1179,3132,650164
3000,606,7328,655968
3000,1354,6909,643002
3000,2845,8217,643369
3000,2654,7131,646825
3000,1700,3571,641354
3000,2811,6473,645417
3000,104,5822,654911
3000,26,5919,651392
3000,1303,8072,707948
3000,2978,3714,644248
3000,576,9385,647750
3000,1818,4918,648335
3000,2903,2416,691325
3000,1887,5409,649378
3000,1450,7744,647916
3000,1952,8009,642399
3000,529,3422,647340
3000,2670,986,647206
3000,168,1903,665995
3000,1107,4792,642292
3000,1931,6405,700302
3000,2543,61,648632
3000,2146,5178,688438
3000,1573,2756,647986
3000,431,7110,647722
3000,41,8631,646702
3000,272,1333,642725
3000,214,3534,646638
3000,584,8118,646335
3000,1179,3132,642633
3000,606,7328,648290
3000,1354,6909,699259
3000,2845,8217,694092
3000,2654,7131,643377
3000,1700,3571,646705
3000,2811,6473,645665
3000,104,5822,654814
3000,26,5919,645861
3000,1303,8072,652853
3000,2978,3714,648509
3000,576,9385,643817
3000,1818,4918,666584
3000,2903,2416,653118
3000,1887,5409,643970
3000,1450,7744,655486
3000,1952,8009,656853
3000,529,3422,644169
3000,2670,986,666129
3000,168,1903,651127
3000,1107,4792,645377
3000,1931,6405,646062
3000,2543,61,687994
3000,2146,5178,663324
3000,1573,2756,644015
3000,431,7110,649212
3000,41,8631,654973
3000,272,1333,655900
3000,214,3534,644850
3000,584,8118,651634
3000,1179,3132,655418
3000,606,7328,643469
3000,1354,6909,648232
3000,2845,8217,657609
3000,2654,7131,648300
3000,1700,3571,642376
3000,2811,6473,647788
4000,2186,8705,904088
4000,1277,2898,913526
4000,3109,687,956882
4000,1567,157,929362
4000,3440,2427,897369
4000,1676,4321,896191
4000,2050,2264,899460
4000,1674,6394,939845
4000,1467,4796,894545
4000,581,5866,891753
4000,1393,6168,921235
4000,424,7495,911846
4000,2908,2458,897526
4000,326,5407,889336
4000,2518,9862,887197
4000,164,4136,899769
4000,3295,7580,895183
4000,689,1285,891759
4000,2547,8420,910198
4000,2982,6695,915019
4000,3918,2766,895005
4000,3042,9198,892407
4000,2033,1468,891846
4000,1749,9795,892028
4000,972,2888,892544
4000,2313,2008,912887
4000,701,50,893782
4000,111,595,891536
4000,2658,5387,912378
4000,1010,360,895584
4000,2186,8705,905731
4000,1277,2898,890118
4000,3109,687,889199
4000,1567,157,893498
4000,3440,2427,888013
4000,1676,4321,891955
4000,2050,2264,904966
4000,1674,6394,892631
4000,1467,4796,892141
4000,581,5866,893111
4000,1393,6168,890062
4000,424,7495,891405
4000,2908,2458,892491
4000,326,5407,892129
4000,2518,9862,893531
4000,164,4136,894275
4000,3295,7580,893240
4000,689,1285,892484
4000,2547,8420,887898
4000,2982,6695,890812
4000,3918,2766,893814
4000,3042,9198,891428
4000,2033,1468,891381
4000,1749,9795,890744
4000,972,2888,890069
4000,2313,2008,891156
4000,701,50,890016
4000,111,595,890816
4000,2658,5387,892016
4000,1010,360,891883
4000,2186,8705,903594
4000,1277,2898,951140
4000,3109,687,895851
4000,1567,157,888245
4000,3440,2427,946737
4000,1676,4321,1181567
4000,2050,2264,953477
4000,1674,6394,897640
4000,1467,4796,953541
4000,581,5866,893157
4000,1393,6168,908834
4000,424,7495,887092
4000,2908,2458,946749
4000,326,5407,892911
4000,2518,9862,892124
4000,164,4136,939474
4000,3295,7580,892373
4000,689,1285,891516
4000,2547,8420,891435
4000,2982,6695,891360
4000,3918,2766,890492
4000,3042,9198,942948
4000,2033,1468,890812
4000,1749,9795,939649
4000,972,2888,892812
4000,2313,2008,891571
4000,701,50,885823
4000,111,595,885757
4000,2658,5387,890195
4000,1010,360,890340
4000,2186,8705,915875
4000,1277,2898,896263
4000,3109,687,909752
4000,1567,157,895256
4000,3440,2427,892588
4000,1676,4321,900598
4000,2050,2264,896419
4000,1674,6394,910245
4000,1467,4796,896173
4000,581,5866,904575
4000,1393,6168,899223
4000,424,7495,895330
4000,2908,2458,896097
4000,326,5407,900931
4000,2518,9862,900890
4000,164,4136,896842
4000,3295,7580,899257
4000,689,1285,886560
4000,2547,8420,908584
4000,2982,6695,903687
4000,3918,2766,897872
4000,3042,9198,901494
4000,2033,1468,902673
4000,1749,9795,900811
4000,972,2888,894941
4000,2313,2008,898607
4000,701,50,899290
4000,111,595,901106
4000,2658,5387,892603
4000,1010,360,898830
4000,2186,8705,904897
4000,1277,2898,895277
4000,3109,687,893811
4000,1567,157,893850
4000,3440,2427,910405
4000,1676,4321,950239
4000,2050,2264,893767
4000,1674,6394,891859
4000,1467,4796,892898
4000,581,5866,888704
4000,1393,6168,891858
4000,424,7495,892240
4000,2908,2458,893624
4000,326,5407,940529
4000,2518,9862,945291
4000,164,4136,892565
4000,3295,7580,891793
4000,689,1285,891369
4000,2547,8420,892275
4000,2982,6695,891285
4000,3918,2766,941381
4000,3042,9198,892577
4000,2033,1468,892735
4000,1749,9795,945542
4000,972,2888,887163
4000,2313,2008,892559
4000,701,50,892561
4000,111,595,891501
4000,2658,5387,940166
4000,1010,360,893566
4000,2186,8705,905597
4000,1277,2898,956070
4000,3109,687,907099
4000,1567,157,893291
4000,3440,2427,892266
4000,1676,4321,891854
4000,2050,2264,946217
4000,1674,6394,891809
4000,1467,4796,939659
4000,581,5866,910333
4000,1393,6168,892705
4000,424,7495,892348
4000,2908,2458,891823
4000,326,5407,888057
4000,2518,9862,892888
4000,164,4136,945777
4000,3295,7580,940374
4000,689,1285,892864
4000,2547,8420,893135
4000,2982,6695,890943
4000,3918,2766,892015
4000,3042,9198,889784
4000,2033,1468,890337
4000,1749,9795,939006
4000,972,2888,943968
4000,2313,2008,891766
4000,701,50,891774
4000,111,595,890997
4000,2658,5387,891397
4000,1010,360,890213
4000,2186,8705,904694
4000,1277,2898,895367
4000,3109,687,923482
4000,1567,157,897277
4000,3440,2427,894040
4000,1676,4321,892974
4000,2050,2264,904523
4000,1674,6394,892293
4000,1467,4796,892359
4000,581,5866,891783
4000,1393,6168,890975
4000,424,7495,902434
4000,2908,2458,890365
4000,326,5407,892302
4000,2518,9862,891877
4000,164,4136,887491
4000,3295,7580,890849
4000,689,1285,892458
4000,2547,8420,897231
4000,2982,6695,907312
4000,3918,2766,928285
4000,3042,9198,908243
4000,2033,1468,893979
4000,1749,9795,891431
4000,972,2888,890896
4000,2313,2008,890752
4000,701,50,890245
4000,111,595,891693
4000,2658,5387,891605
4000,1010,360,890737
4000,2186,8705,952741
4000,1277,2898,889483
4000,3109,687,904384
4000,1567,157,889105
4000,3440,2427,887454
4000,1676,4321,893210
4000,2050,2264,954572
4000,1674,6394,895276
4000,1467,4796,893111
4000,581,5866,946946
4000,1393,6168,891547
4000,424,7495,891939
4000,2908,2458,892967
4000,326,5407,939993
4000,2518,9862,893516
4000,164,4136,890785
4000,3295,7580,892478
4000,689,1285,892164
4000,2547,8420,945321
4000,2982,6695,892320
4000,3918,2766,887411
4000,3042,9198,937876
4000,2033,1468,892905
4000,1749,9795,892455
4000,972,2888,890075
4000,2313,2008,891637
4000,701,50,890322
4000,111,595,892408
4000,2658,5387,937691
4000,1010,360,890555
4000,2186,8705,903944
4000,1277,2898,895279
4000,3109,687,893914
4000,1567,157,892888
4000,3440,2427,892005
4000,1676,4321,911014
4000,2050,2264,892616
4000,1674,6394,893470
4000,1467,4796,888644
4000,581,5866,894279
4000,1393,6168,896932
4000,424,7495,893364
4000,2908,2458,892460
4000,326,5407,891640
4000,2518,9862,892381
4000,164,4136,889686
4000,3295,7580,893107
4000,689,1285,890877
4000,2547,8420,892383
4000,2982,6695,893618
4000,3918,2766,892617
4000,3042,9198,888211
4000,2033,1468,892655
4000,1749,9795,892892
4000,972,2888,892956
4000,2313,2008,891425
4000,701,50,890114
4000,111,595,890647
4000,2658,5387,890964
4000,1010,360,890890
4000,2186,8705,902477
4000,1277,2898,895622
4000,3109,687,893460
4000,1567,157,894674
4000,3440,2427,941339
4000,1676,4321,910914
4000,2050,2264,893119
4000,1674,6394,892517
4000,1467,4796,935469
4000,581,5866,888944
4000,1393,6168,888132
4000,424,7495,1025309
4000,2908,2458,895337
4000,326,5407,892503
4000,2518,9862,892239
4000,164,4136,892365
4000,3295,7580,891010
4000,689,1285,891447
4000,2547,8420,894219
4000,2982,6695,943590
4000,3918,2766,949470
4000,3042,9198,891283
4000,2033,1468,892398
4000,1749,9795,893632
4000,972,2888,891951
4000,2313,2008,902447
4000,701,50,935863
4000,111,595,886019
4000,2658,5387,891751
4000,1010,360,941925
4000,2186,8705,902487
4000,1277,2898,915056
4000,3109,687,895405
4000,1567,157,892974
4000,3440,2427,901042
4000,1676,4321,900167
4000,2050,2264,899445
4000,1674,6394,900752
4000,1467,4796,886741
4000,581,5866,886634
4000,1393,6168,900051
4000,424,7495,899652
4000,2908,2458,900936
4000,326,5407,901819
4000,2518,9862,898356
4000,164,4136,898176
4000,3295,7580,899492
4000,689,1285,899210
4000,2547,8420,900579
4000,2982,6695,899230
4000,3918,2766,899273
4000,3042,9198,901880
4000,2033,1468,899186
4000,1749,9795,888020
4000,972,2888,898238
4000,2313,2008,899580
4000,701,50,899826
4000,111,595,897569
4000,2658,5387,898644
4000,1010,360,897612
4000,2186,8705,913957
4000,1277,2898,902106
4000,3109,687,900494
4000,1567,157,899512
4000,3440,2427,928368
4000,1676,4321,910942
4000,2050,2264,902122
4000,1674,6394,897546
4000,1467,4796,902552
4000,581,5866,897807
4000,1393,6168,924502
4000,424,7495,898400
4000,2908,2458,889404
4000,326,5407,902076
4000,2518,9862,897201
4000,164,4136,900598
4000,3295,7580,893767
4000,689,1285,898172
4000,2547,8420,899383
4000,2982,6695,900462
4000,3918,2766,895653
4000,3042,9198,900635
4000,2033,1468,900893
4000,1749,9795,900371
4000,972,2888,896269
4000,2313,2008,902253
4000,701,50,887380
4000,111,595,886835
4000,2658,5387,917255
4000,1010,360,888281
4000,2186,8705,897032
4000,1277,2898,897332
4000,3109,687,895458
4000,1567,157,887963
4000,3440,2427,946395
4000,1676,4321,945928
4000,2050,2264,904792
4000,1674,6394,897728
4000,1467,4796,893936
4000,581,5866,893098
4000,1393,6168,891519
4000,424,7495,949549
4000,2908,2458,892301
4000,326,5407,890993
4000,2518,9862,944081
4000,164,4136,891763
4000,3295,7580,891100
4000,689,1285,894210
4000,2547,8420,942653
4000,2982,6695,891822
4000,3918,2766,893148
4000,3042,9198,888074
4000,2033,1468,893207
4000,1749,9795,947621
4000,972,2888,893029
4000,2313,2008,890574
4000,701,50,938979
4000,111,595,903327
4000,2658,5387,893559
4000,1010,360,892129
4000,2186,8705,911048
4000,1277,2898,903132
4000,3109,687,905135
4000,1567,157,894829
4000,3440,2427,900487
4000,1676,4321,913170
4000,2050,2264,902352
4000,1674,6394,896669
4000,1467,4796,900978
4000,581,5866,887629
4000,1393,6168,887403
4000,424,7495,894247
4000,2908,2458,902338
4000,326,5407,902707
4000,2518,9862,896360
4000,164,4136,899603
4000,3295,7580,897300
4000,689,1285,900843
4000,2547,8420,895181
4000,2982,6695,899960
4000,3918,2766,901628
4000,3042,9198,901213
4000,2033,1468,902049
4000,1749,9795,901664
4000,972,2888,888354
4000,2313,2008,901352
4000,701,50,900983
4000,111,595,898510
4000,2658,5387,901105
4000,1010,360,900132
4000,2186,8705,903704
4000,1277,2898,894532
4000,3109,687,945201
4000,1567,157,892212
4000,3440,2427,892458
4000,1676,4321,892755
4000,2050,2264,890995
4000,1674,6394,946837
4000,1467,4796,892736
4000,581,5866,940668
4000,1393,6168,891602
4000,424,7495,893347
4000,2908,2458,892865
4000,326,5407,887857
4000,2518,9862,890787
4000,164,4136,892808
4000,3295,7580,987325
4000,689,1285,892312
4000,2547,8420,914402
4000,2982,6695,891879
4000,3918,2766,892392
4000,3042,9198,891962
4000,2033,1468,892177
4000,1749,9795,891216
4000,972,2888,940558
4000,2313,2008,945429
4000,701,50,891588
4000,111,595,891936
4000,2658,5387,892252
4000,1010,360,890979
4000,2186,8705,905635
4000,1277,2898,894267
4000,3109,687,891865
4000,1567,157,902966
4000,3440,2427,892976
4000,1676,4321,892071
4000,2050,2264,891663
4000,1674,6394,901366
4000,1467,4796,891709
4000,581,5866,892617
4000,1393,6168,891708
4000,424,7495,893564
4000,2908,2458,892894
4000,326,5407,894182
4000,2518,9862,886453
4000,164,4136,892517
4000,3295,7580,893515
4000,689,1285,892557
4000,2547,8420,893033
4000,2982,6695,890910
4000,3918,2766,892242
4000,3042,9198,891444
4000,2033,1468,891239
4000,1749,9795,891727
4000,972,2888,892546
4000,2313,2008,892132
4000,701,50,892092
4000,111,595,885568
4000,2658,5387,886114
4000,1010,360,885987
4000,2186,8705,958594
4000,1277,2898,949711
4000,3109,687,893726
4000,1567,157,893907
4000,3440,2427,891946
4000,1676,4321,892316
4000,2050,2264,906777
4000,1674,6394,939922
4000,1467,4796,892107
4000,581,5866,889954
4000,1393,6168,949379
4000,424,7495,892581
4000,2908,2458,891437
4000,326,5407,891884
4000,2518,9862,937931
4000,164,4136,893950
4000,3295,7580,887281
4000,689,1285,886633
4000,2547,8420,893646
4000,2982,6695,945989
4000,3918,2766,893042
4000,3042,9198,893037
4000,2033,1468,940021
4000,1749,9795,891354
4000,972,2888,891337
4000,2313,2008,889431
4000,701,50,889693
4000,111,595,945649
4000,2658,5387,891754
4000,1010,360,937757
4000,2186,8705,904517
4000,1277,2898,896171
4000,3109,687,890204
4000,1567,157,893255
4000,3440,2427,887351
4000,1676,4321,888085
4000,2050,2264,891449
4000,1674,6394,892617
4000,1467,4796,893328
4000,581,5866,893013
4000,1393,6168,892599
4000,424,7495,908651
4000,2908,2458,893204
4000,326,5407,891428
4000,2518,9862,893069
4000,164,4136,892593
4000,3295,7580,892694
4000,689,1285,892177
4000,2547,8420,886589
4000,2982,6695,891685
4000,3918,2766,893172
4000,3042,9198,892947
4000,2033,1468,891526
4000,1749,9795,891476
4000,972,2888,890623
4000,2313,2008,890697
4000,701,50,890416
4000,111,595,890026
4000,2658,5387,890998
4000,1010,360,890880
4000,2186,8705,898196
4000,1277,2898,901491
4000,3109,687,892050
4000,1567,157,888246
4000,3440,2427,888440
4000,1676,4321,938810
4000,2050,2264,893270
4000,1674,6394,892918
4000,1467,4796,892348
4000,581,5866,905617
4000,1393,6168,890505
4000,424,7495,890599
4000,2908,2458,944210
4000,326,5407,938760
4000,2518,9862,890060
4000,164,4136,890533
4000,3295,7580,891234
4000,689,1285,891258
4000,2547,8420,893058
4000,2982,6695,886591
4000,3918,2766,937468
4000,3042,9198,944284
4000,2033,1468,892481
4000,1749,9795,893529
4000,972,2888,891198
4000,2313,2008,889850
4000,701,50,890602
4000,111,595,938702
4000,2658,5387,890037
4000,1010,360,890380
4000,2186,8705,903893
4000,1277,2898,909532
4000,3109,687,895698
4000,1567,157,894152
4000,3440,2427,893725
4000,1676,4321,892133
4000,2050,2264,887743
4000,1674,6394,887984
4000,1467,4796,893566
4000,581,5866,892519
4000,1393,6168,891894
4000,424,7495,891269
4000,2908,2458,891466
4000,326,5407,891954
4000,2518,9862,892135
4000,164,4136,892650
4000,3295,7580,892064
4000,689,1285,893079
4000,2547,8420,891861
4000,2982,6695,891756
4000,3918,2766,888505
4000,3042,9198,894297
4000,2033,1468,891582
4000,1749,9795,891864
4000,972,2888,890814
4000,2313,2008,891595
4000,701,50,890627
4000,111,595,889877
4000,2658,5387,890897
4000,1010,360,890503
4000,2186,8705,903943
4000,1277,2898,892776
4000,3109,687,888080
4000,1567,157,893847
4000,3440,2427,894495
4000,1676,4321,893032
4000,2050,2264,944952
4000,1674,6394,887956
4000,1467,4796,892168
4000,581,5866,911699
4000,1393,6168,893050
4000,424,7495,938935
4000,2908,2458,890467
4000,326,5407,892151
4000,2518,9862,893067
4000,164,4136,943605
4000,3295,7580,891328
4000,689,1285,890974
4000,2547,8420,939522
4000,2982,6695,891740
4000,3918,2766,893814
4000,3042,9198,892888
4000,2033,1468,887967
4000,1749,9795,892550
4000,972,2888,941353
4000,2313,2008,893554
4000,701,50,939084
4000,111,595,891634
4000,2658,5387,890366
4000,1010,360,890414
4000,2186,8705,903102
4000,1277,2898,893581
4000,3109,687,894495
4000,1567,157,893033
4000,3440,2427,893566
4000,1676,4321,893490
4000,2050,2264,912156
4000,1674,6394,894423
4000,1467,4796,887407
4000,581,5866,888195
4000,1393,6168,891803
4000,424,7495,891978
4000,2908,2458,893910
4000,326,5407,891626
4000,2518,9862,890533
4000,164,4136,891115
4000,3295,7580,892016
4000,689,1285,891139
4000,2547,8420,892308
4000,2982,6695,890862
4000,3918,2766,893106
4000,3042,9198,887966
4000,2033,1468,891826
4000,1749,9795,892852
4000,972,2888,892269
4000,2313,2008,891576
4000,701,50,890000
4000,111,595,889919
4000,2658,5387,890198
4000,1010,360,890469
4000,2186,8705,964225
4000,1277,2898,895737
4000,3109,687,944344
4000,1567,157,894674
4000,3440,2427,892631
4000,1676,4321,907607
4000,2050,2264,893185
4000,1674,6394,892920
4000,1467,4796,889085
4000,581,5866,1011945
4000,1393,6168,888102
4000,424,7495,894067
4000,2908,2458,892600
4000,326,5407,893580
4000,2518,9862,891729
4000,164,4136,891301
4000,3295,7580,891293
4000,689,1285,938750
4000,2547,8420,943117
4000,2982,6695,890833
4000,3918,2766,890323
4000,3042,9198,891045
4000,2033,1468,891619
4000,1749,9795,888206
4000,972,2888,931840
4000,2313,2008,892101
4000,701,50,891406
4000,111,595,943193
4000,2658,5387,891390
4000,1010,360,890991
4000,2186,8705,911658
4000,1277,2898,904695
4000,3109,687,897486
4000,1567,157,892995
4000,3440,2427,898917
4000,1676,4321,893093
4000,2050,2264,891704
4000,1674,6394,891363
4000,1467,4796,901206
4000,581,5866,893782
4000,1393,6168,898744
4000,424,7495,887278
4000,2908,2458,897514
4000,326,5407,901252
4000,2518,9862,915036
4000,164,4136,897149
4000,3295,7580,890790
4000,689,1285,891735
4000,2547,8420,899870
4000,2982,6695,895630
4000,3918,2766,891598
4000,3042,9198,898423
4000,2033,1468,893728
4000,1749,9795,900696
4000,972,2888,923829
4000,2313,2008,887663
4000,701,50,889858
4000,111,595,899335
4000,2658,5387,900237
4000,1010,360,895127
4000,2186,8705,958426
4000,1277,2898,895546
4000,3109,687,892126
4000,1567,157,894642
4000,3440,2427,892146
4000,1676,4321,892219
4000,2050,2264,910232
4000,1674,6394,942487
4000,1467,4796,892808
4000,581,5866,891435
4000,1393,6168,894882
4000,424,7495,946867
4000,2908,2458,894176
4000,326,5407,892256
4000,2518,9862,888416
4000,164,4136,938535
4000,3295,7580,894149
4000,689,1285,891982
4000,2547,8420,892438
4000,2982,6695,890830
4000,3918,2766,943024
4000,3042,9198,893036
4000,2033,1468,939038
4000,1749,9795,890712
4000,972,2888,892716
4000,2313,2008,891844
4000,701,50,934128
4000,111,595,892293
4000,2658,5387,892985
4000,1010,360,1023490
4000,2186,8705,897364
4000,1277,2898,890147
4000,3109,687,904023
4000,1567,157,889267
4000,3440,2427,888449
4000,1676,4321,899204
4000,2050,2264,896246
4000,1674,6394,901299
4000,1467,4796,894983
4000,581,5866,903603
4000,1393,6168,899855
4000,424,7495,911478
4000,2908,2458,893581
4000,326,5407,891341
4000,2518,9862,899122
4000,164,4136,895406
4000,3295,7580,894739
4000,689,1285,900497
4000,2547,8420,895175
4000,2982,6695,887569
4000,3918,2766,902768
4000,3042,9198,897443
4000,2033,1468,900456
4000,1749,9795,902517
4000,972,2888,894301
4000,2313,2008,893758
4000,701,50,892452
4000,111,595,892166
4000,2658,5387,899931
4000,1010,360,898351
4000,2186,8705,904212
4000,1277,2898,895050
4000,3109,687,895123
4000,1567,157,891955
4000,3440,2427,892646
4000,1676,4321,993199
4000,2050,2264,893778
4000,1674,6394,893441
4000,1467,4796,887614
4000,581,5866,887846
4000,1393,6168,891689
4000,424,7495,892148
4000,2908,2458,938872
4000,326,5407,891874
4000,2518,9862,911121
4000,164,4136,892520
4000,3295,7580,892216
4000,689,1285,891791
4000,2547,8420,891335
4000,2982,6695,891048
4000,3918,2766,939953
4000,3042,9198,891460
4000,2033,1468,943929
4000,1749,9795,889722
4000,972,2888,887120
4000,2313,2008,892474
4000,701,50,890716
4000,111,595,937684
4000,2658,5387,892352
4000,1010,360,890969
4000,2186,8705,904498
4000,1277,2898,894717
4000,3109,687,892873
4000,1567,157,902526
4000,3440,2427,896600
4000,1676,4321,896198
4000,2050,2264,899768
4000,1674,6394,899622
4000,1467,4796,896041
4000,581,5866,901610
4000,1393,6168,893209
4000,424,7495,886923
4000,2908,2458,892634
4000,326,5407,901926
4000,2518,9862,911751
4000,164,4136,898708
4000,3295,7580,899159
4000,689,1285,896679
4000,2547,8420,900593
4000,2982,6695,899750
4000,3918,2766,892474
4000,3042,9198,900869
4000,2033,1468,894048
4000,1749,9795,891918
4000,972,2888,890311
4000,2313,2008,887685
4000,701,50,900570
4000,111,595,891446
4000,2658,5387,891008
4000,1010,360,897778
4000,2186,8705,903252
4000,1277,2898,895101
4000,3109,687,893749
4000,1567,157,908227
4000,3440,2427,892130
4000,1676,4321,891075
4000,2050,2264,915136
4000,1674,6394,910207
4000,1467,4796,893847
4000,581,5866,891194
4000,1393,6168,907378
4000,424,7495,893585
4000,2908,2458,896105
4000,326,5407,900945
4000,2518,9862,896168
4000,164,4136,895952
4000,3295,7580,912542
4000,689,1285,896823
4000,2547,8420,909002
4000,2982,6695,893208
4000,3918,2766,891028
4000,3042,9198,890073
4000,2033,1468,890272
4000,1749,9795,891754
4000,972,2888,891908
4000,2313,2008,920378
4000,701,50,886937
4000,111,595,886151
4000,2658,5387,889734
4000,1010,360,890467
4000,2186,8705,904427
4000,1277,2898,894653
4000,3109,687,891830
4000,1567,157,908281
4000,3440,2427,892897
4000,1676,4321,892412
4000,2050,2264,891149
4000,1674,6394,895158
4000,1467,4796,892712
4000,581,5866,892021
4000,1393,6168,891138
4000,424,7495,891439
4000,2908,2458,887786
4000,326,5407,892397
4000,2518,9862,891447
4000,164,4136,891790
4000,3295,7580,890815
4000,689,1285,891415
4000,2547,8420,890307
4000,2982,6695,890742
4000,3918,2766,891520
4000,3042,9198,891447
4000,2033,1468,891251
4000,1749,9795,892128
4000,972,2888,886781
4000,2313,2008,888210
4000,701,50,892617
4000,111,595,891134
4000,2658,5387,891062
4000,1010,360,891727
5000,2884,3703,1228862
5000,3292,4296,1214051
5000,806,7723,1202356
5000,3307,223,1169470
5000,4631,2260,1162409
5000,1392,3902,1161277
5000,2732,5874,1211488
5000,301,11,1226423
5000,4231,4703,1164443
5000,3261,723,1163043
5000,2644,7478,1183926
5000,784,1312,1164601
5000,1987,5378,1214504
5000,3903,1318,1165929
5000,1285,8983,1214715
5000,423,8775,1163077
5000,214,5747,1169203
5000,270,2527,1165978
5000,195,7912,1211057
5000,1854,3936,1164041
5000,3085,5532,1163271
5000,788,2021,1216594
5000,1203,2630,1165978
5000,227,8451,1213343
5000,2306,5383,1164879
5000,1340,6893,1168025
5000,4538,8126,1163905
5000,3792,5952,1165500
5000,174,2901,1216110
5000,1430,2604,1208762
5000,2884,3703,1481062
5000,3292,4296,1170223
5000,806,7723,1169170
5000,3307,223,1174390
5000,4631,2260,1195456
5000,1392,3902,1185535
5000,2732,5874,1180421
5000,301,11,1166862
5000,4231,4703,1169295
5000,3261,723,1169031
5000,2644,7478,1163127
5000,784,1312,1172899
5000,1987,5378,1180129
5000,3903,1318,1173741
5000,1285,8983,1168610
5000,423,8775,1175352
5000,214,5747,1191005
5000,270,2527,1170857
5000,195,7912,1168142
5000,1854,3936,1174992
5000,3085,5532,1165562
5000,788,2021,1169161
5000,1203,2630,1172489
5000,227,8451,1173772
5000,2306,5383,1168993
5000,1340,6893,1185885
5000,4538,8126,1167808
5000,3792,5952,1175261
5000,174,2901,1167052
5000,1430,2604,1173564
5000,2884,3703,1180279
5000,3292,4296,1215074
5000,806,7723,1163613
5000,3307,223,1162376
5000,4631,2260,1173274
5000,1392,3902,1162128
5000,2732,5874,1217057
5000,301,11,1226968
5000,4231,4703,1164732
