size,range,query_ns
2000,48,66
2000,913,84
2000,531,72
2000,162,59
2000,1081,78
2000,125,62
2000,1,41
2000,10,78
2000,334,92
2000,957,85
2000,1657,60
2000,213,68
2000,1124,76
2000,21,68
2000,1716,93
2000,134,76
2000,823,82
2000,44,66
2000,648,70
2000,438,57
2000,1470,48
2000,2,61
2000,271,95
2000,101,71
2000,244,82
2000,665,65
2000,620,146
2000,1411,81
2000,206,82
2000,813,85
2000,84,74
2000,563,70
2000,116,67
2000,60,88
2000,66,57
2000,759,141
2000,60,103
2000,1241,71
2000,399,53
2000,12,78
2000,127,67
2000,216,71
2000,410,61
2000,1392,51
2000,1115,49
2000,208,61
2000,134,74
2000,453,43
2000,1325,60
2000,718,50
2000,370,76
2000,1032,52
2000,81,79
2000,104,62
2000,401,62
2000,533,66
2000,964,55
2000,87,57
2000,209,54
2000,2,44
2000,347,67
2000,332,53
2000,1085,64
2000,241,69
2000,453,68
2000,180,51
2000,966,43
2000,420,65
2000,146,49
2000,131,53
2000,40,51
2000,366,58
2000,514,42
2000,1149,50
2000,13,51
2000,162,53
2000,94,72
2000,288,114
2000,492,154
2000,247,98
2000,1250,154
2000,1380,93
2000,1209,66
2000,58,88
2000,636,94
2000,1466,47
2000,795,50
2000,213,60
2000,42,79
2000,1218,79
2000,1431,50
2000,328,51
2000,457,68
2000,459,120
2000,1164,66
2000,107,68
2000,824,66
2000,180,61
2000,429,69
2000,340,65
2000,48,81
2000,913,85
2000,531,126
2000,162,89
2000,1081,126
2000,125,120
2000,1,81
2000,10,126
2000,334,126
2000,957,121
2000,1657,110
2000,213,86
2000,1124,96
2000,21,101
2000,1716,66
2000,134,66
2000,823,67
2000,44,52
2000,648,58
2000,438,57
2000,1470,54
2000,2,48
2000,271,73
2000,101,74
2000,244,76
2000,665,75
2000,620,66
2000,1411,55
2000,206,67
2000,813,69
2000,84,51
2000,563,54
2000,116,49
2000,60,69
2000,66,43
2000,759,125
2000,60,95
2000,1241,75
2000,399,57
2000,12,82
2000,127,72
2000,216,79
2000,410,64
2000,1392,53
2000,1115,49
2000,208,55
2000,134,60
2000,453,52
2000,1325,54
2000,718,50
2000,370,63
2000,1032,50
2000,81,86
2000,104,54
2000,401,55
2000,533,54
2000,964,59
2000,87,49
2000,209,46
2000,2,50
2000,347,64
2000,332,57
2000,1085,61
2000,241,65
2000,453,62
2000,180,47
2000,966,43
2000,420,58
2000,146,63
2000,131,45
2000,40,61
2000,366,62
2000,514,44
2000,1149,47
2000,13,50
2000,162,53
2000,94,60
2000,288,68
2000,492,54
2000,247,44
2000,1250,60
2000,1380,58
2000,1209,47
2000,58,45
2000,636,67
2000,1466,48
2000,795,48
2000,213,45
2000,42,45
2000,1218,46
2000,1431,42
2000,328,43
2000,457,61
2000,459,65
2000,1164,52
2000,107,52
2000,824,53
2000,180,46
2000,429,80
2000,340,52
2000,48,46
2000,913,48
2000,531,51
2000,162,44
2000,1081,58
2000,125,45
2000,1,39
2000,10,52
2000,334,50
2000,957,55
2000,1657,51
2000,213,44
2000,1124,42
2000,21,52
2000,1716,42
2000,134,46
2000,823,51
2000,44,42
2000,648,49
2000,438,44
2000,1470,42
2000,2,30
2000,271,52
2000,101,49
2000,244,58
2000,665,49
2000,620,48
2000,1411,50
2000,206,62
2000,813,71
2000,84,45
2000,563,46
2000,116,45
2000,60,54
2000,66,43
2000,759,118
2000,60,109
2000,1241,87
2000,399,63
2000,12,80
2000,127,66
2000,216,135
2000,410,64
2000,1392,64
2000,1115,51
2000,208,63
2000,134,112
2000,453,83
2000,1325,65
2000,718,51
2000,370,65
2000,1032,67
2000,81,71
2000,104,62
2000,401,67
2000,533,61
2000,964,82
2000,87,67
2000,209,67
2000,2,46
2000,347,78
2000,332,59
2000,1085,49
2000,241,85
2000,453,61
2000,180,54
2000,966,43
2000,420,55
2000,146,114
2000,131,53
2000,40,70
2000,366,55
2000,514,41
2000,1149,45
2000,13,45
2000,162,72
2000,94,69
2000,288,58
2000,492,57
2000,247,49
2000,1250,63
2000,1380,50
2000,1209,45
2000,58,59
2000,636,61
2000,1466,43
2000,795,43
2000,213,48
2000,42,52
2000,1218,49
2000,1431,43
2000,328,43
2000,457,46
2000,459,60
2000,1164,51
2000,107,51
2000,824,61
2000,180,47
2000,429,83
2000,340,53
2000,48,51
2000,913,54
2000,531,47
2000,162,45
2000,1081,52
2000,125,46
2000,1,42
2000,10,51
2000,334,58
2000,957,58
2000,1657,49
2000,213,44
2000,1124,42
2000,21,51
2000,1716,43
2000,134,49
2000,823,58
2000,44,52
2000,648,56
2000,438,57
2000,1470,46
2000,2,36
2000,271,67
2000,101,55
2000,244,67
2000,665,54
2000,620,49
2000,1411,51
2000,206,65
2000,813,77
2000,84,46
2000,563,57
2000,116,44
2000,60,81
2000,66,110
2000,759,122
2000,60,182
2000,1241,125
2000,399,94
2000,12,98
2000,127,82
2000,216,142
2000,410,71
2000,1392,59
2000,1115,51
2000,208,77
2000,134,76
2000,453,57
2000,1325,55
2000,718,57
2000,370,69
2000,1032,56
2000,81,91
2000,104,75
2000,401,53
2000,533,60
2000,964,61
2000,87,65
2000,209,69
2000,2,47
2000,347,74
2000,332,60
2000,1085,52
2000,241,92
2000,453,67
2000,180,66
2000,966,46
2000,420,57
2000,146,58
2000,131,105
2000,40,73
2000,366,54
2000,514,48
2000,1149,47
2000,13,67
2000,162,69
2000,94,80
2000,288,71
2000,492,58
2000,247,72
2000,1250,58
2000,1380,57
2000,1209,48
2000,58,72
2000,636,76
2000,1466,48
2000,795,43
2000,213,66
2000,42,51
2000,1218,59
2000,1431,47
2000,328,51
2000,457,56
2000,459,64
2000,1164,57
2000,107,61
2000,824,57
2000,180,62
2000,429,57
2000,340,71
2000,48,67
2000,913,59
2000,531,59
2000,162,67
2000,1081,63
2000,125,64
2000,1,36
2000,10,70
2000,334,63
2000,957,55
2000,1657,50
2000,213,65
2000,1124,43
2000,21,67
2000,1716,42
2000,134,59
2000,823,48
2000,44,66
2000,648,118
2000,438,77
2000,1470,58
2000,2,58
2000,271,91
2000,101,76
2000,244,77
2000,665,63
2000,620,74
2000,1411,77
2000,206,68
2000,813,87
2000,84,71
2000,563,64
2000,116,64
2000,60,70
2000,66,79
2000,759,114
2000,60,113
2000,1241,83
2000,399,67
2000,12,93
2000,127,68
2000,216,79
2000,410,68
2000,1392,59
2000,1115,53
2000,208,63
2000,134,57
2000,453,46
2000,1325,60
2000,718,51
2000,370,78
2000,1032,59
2000,81,85
2000,104,52
2000,401,54
2000,533,53
2000,964,58
2000,87,50
2000,209,45
2000,2,37
2000,347,62
2000,332,54
2000,1085,68
2000,241,72
2000,453,60
2000,180,47
2000,966,41
2000,420,58
2000,146,66
2000,131,43
2000,40,60
2000,366,53
2000,514,43
2000,1149,41
2000,13,43
2000,162,67
2000,94,52
2000,288,62
2000,492,62
2000,247,44
2000,1250,66
2000,1380,56
2000,1209,43
2000,58,44
2000,636,58
2000,1466,47
2000,795,48
2000,213,46
2000,42,43
2000,1218,43
2000,1431,43
2000,328,43
2000,457,61
2000,459,50
2000,1164,62
2000,107,54
2000,824,58
2000,180,48
2000,429,68
2000,340,52
2000,48,48
2000,913,51
2000,531,64
2000,162,44
2000,1081,57
2000,125,51
2000,1,32
2000,10,56
2000,334,50
2000,957,58
2000,1657,48
2000,213,44
2000,1124,47
2000,21,54
2000,1716,42
2000,134,46
2000,823,47
2000,44,44
2000,648,66
2000,438,53
2000,1470,50
2000,2,32
2000,271,62
2000,101,47
2000,244,57
2000,665,57
2000,620,47
2000,1411,48
2000,206,60
2000,813,61
2000,84,45
2000,563,45
2000,116,53
2000,60,54
2000,66,43
2000,759,170
2000,60,165
2000,1241,75
2000,399,58
2000,12,80
2000,127,71
2000,216,135
2000,410,63
2000,1392,54
2000,1115,51
2000,208,63
2000,134,64
2000,453,52
2000,1325,61
2000,718,51
2000,370,74
2000,1032,52
2000,81,172
2000,104,54
2000,401,51
2000,533,58
2000,964,58
2000,87,50
2000,209,55
2000,2,47
2000,347,63
2000,332,58
2000,1085,49
2000,241,87
2000,453,59
2000,180,48
2000,966,41
2000,420,61
2000,146,65
2000,131,51
2000,40,68
2000,366,61
2000,514,59
2000,1149,47
2000,13,58
2000,162,59
2000,94,67
2000,288,64
2000,492,72
2000,247,62
2000,1250,75
2000,1380,51
2000,1209,43
2000,58,46
2000,636,65
2000,1466,42
2000,795,43
2000,213,56
2000,42,47
2000,1218,52
2000,1431,44
2000,328,50
2000,457,62
2000,459,51
2000,1164,60
2000,107,55
2000,824,57
2000,180,44
2000,429,70
2000,340,54
2000,48,55
2000,913,53
2000,531,56
2000,162,44
2000,1081,50
2000,125,50
2000,1,40
2000,10,54
2000,334,59
2000,957,49
2000,1657,47
2000,213,42
2000,1124,43
2000,21,55
2000,1716,43
2000,134,44
2000,823,62
2000,44,44
2000,648,50
2000,438,51
2000,1470,45
2000,2,43
2000,271,62
2000,101,56
2000,244,68
2000,665,48
2000,620,47
2000,1411,50
2000,206,61
2000,813,60
2000,84,46
2000,563,42
2000,116,46
2000,60,57
2000,66,42
2000,759,153
2000,60,144
2000,1241,75
2000,399,60
2000,12,102
2000,127,86
2000,216,88
2000,410,77
2000,1392,71
2000,1115,61
2000,208,71
2000,134,75
2000,453,66
2000,1325,79
2000,718,66
2000,370,81
2000,1032,66
2000,81,93
2000,104,72
2000,401,71
2000,533,66
2000,964,70
2000,87,60
2000,209,71
2000,2,50
2000,347,79
2000,332,65
2000,1085,77
2000,241,91
2000,453,76
2000,180,74
2000,966,58
2000,420,79
2000,146,137
2000,131,62
2000,40,75
2000,366,72
2000,514,57
2000,1149,56
2000,13,74
2000,162,76
2000,94,86
2000,288,87
2000,492,110
2000,247,73
2000,1250,85
2000,1380,73
2000,1209,57
2000,58,67
2000,636,81
2000,1466,60
2000,795,59
2000,213,68
2000,42,65
2000,1218,69
2000,1431,57
2000,328,64
2000,457,78
2000,459,82
2000,1164,77
2000,107,67
2000,824,69
2000,180,71
2000,429,71
2000,340,156
2000,48,81
2000,913,79
2000,531,60
2000,162,73
2000,1081,74
2000,125,77
2000,1,44
2000,10,62
2000,334,72
2000,957,58
2000,1657,63
2000,213,59
2000,1124,53
2000,21,51
2000,1716,46
2000,134,50
2000,823,63
2000,44,51
2000,648,54
2000,438,54
2000,1470,44
2000,2,39
2000,271,65
2000,101,71
2000,244,73
2000,665,58
2000,620,49
2000,1411,65
2000,206,71
2000,813,78
2000,84,68
2000,563,67
2000,116,61
2000,60,80
2000,66,62
2000,759,135
2000,60,139
2000,1241,63
2000,399,62
2000,12,79
2000,127,72
2000,216,160
2000,410,120
2000,1392,52
2000,1115,66
2000,208,110
2000,134,112
2000,453,48
2000,1325,55
2000,718,53
2000,370,61
2000,1032,51
2000,81,123
2000,104,48
2000,401,50
2000,533,59
2000,964,56
2000,87,58
2000,209,47
2000,2,38
2000,347,61
2000,332,58
2000,1085,59
2000,241,75
2000,453,113
2000,180,60
2000,966,41
2000,420,52
2000,146,102
2000,131,54
2000,40,61
2000,366,53
2000,514,42
2000,1149,40
2000,13,65
2000,162,54
2000,94,55
2000,288,64
2000,492,63
2000,247,43
2000,1250,56
2000,1380,126
2000,1209,91
2000,58,64
2000,636,75
2000,1466,44
2000,795,50
2000,213,54
2000,42,50
2000,1218,55
2000,1431,45
2000,328,49
2000,457,65
2000,459,60
2000,1164,58
2000,107,54
2000,824,68
2000,180,48
2000,429,73
2000,340,88
2000,48,99
2000,913,358
2000,531,59
2000,162,50
2000,1081,73
2000,125,68
2000,1,31
2000,10,69
2000,334,67
2000,957,62
2000,1657,50
2000,213,196
2000,1124,51
2000,21,61
2000,1716,48
2000,134,209
2000,823,63
2000,44,43
2000,648,62
2000,438,51
2000,1470,49
2000,2,34
2000,271,63
2000,101,58
2000,244,78
2000,665,59
2000,620,54
2000,1411,155
2000,206,166
2000,813,152
2000,84,74
2000,563,61
2000,116,69
2000,60,67
2000,66,123
2000,759,138
2000,60,173
2000,1241,101
2000,399,62
2000,12,93
2000,127,72
2000,216,101
2000,410,67
2000,1392,73
2000,1115,66
2000,208,81
2000,134,97
2000,453,60
2000,1325,76
2000,718,70
2000,370,90
2000,1032,83
2000,81,105
2000,104,63
2000,401,63
2000,533,85
2000,964,87
2000,87,57
2000,209,62
2000,2,60
2000,347,72
2000,332,64
2000,1085,89
2000,241,77
2000,453,91
2000,180,78
2000,966,80
2000,420,66
2000,146,88
2000,131,61
2000,40,60
2000,366,83
2000,514,67
2000,1149,68
2000,13,69
2000,162,73
2000,94,104
2000,288,87
2000,492,83
2000,247,59
2000,1250,73
2000,1380,79
2000,1209,62
2000,58,61
2000,636,95
2000,1466,60
2000,795,61
2000,213,60
2000,42,60
2000,1218,61
2000,1431,64
2000,328,64
2000,457,91
2000,459,65
2000,1164,88
2000,107,89
2000,824,81
2000,180,63
2000,429,101
2000,340,64
2000,48,74
2000,913,72
2000,531,76
2000,162,53
2000,1081,81
2000,125,65
2000,1,53
2000,10,60
2000,334,59
2000,957,82
2000,1657,62
2000,213,48
2000,1124,64
2000,21,56
2000,1716,63
2000,134,49
2000,823,71
2000,44,55
2000,648,79
2000,438,53
2000,1470,52
2000,2,54
2000,271,64
2000,101,66
2000,244,57
2000,665,57
2000,620,80
2000,1411,82
2000,206,58
2000,813,90
2000,84,65
2000,563,71
2000,116,54
2000,60,77
2000,66,52
2000,759,164
2000,60,183
2000,1241,110
2000,399,60
2000,12,81
2000,127,69
2000,216,90
2000,410,59
2000,1392,54
2000,1115,61
2000,208,302
2000,134,67
2000,453,49
2000,1325,54
2000,718,53
2000,370,62
2000,1032,51
2000,81,87
2000,104,60
2000,401,58
2000,533,57
2000,964,57
2000,87,57
2000,209,53
2000,2,47
2000,347,113
2000,332,51
2000,1085,58
2000,241,81
2000,453,84
2000,180,98
2000,966,105
2000,420,64
2000,146,61
2000,131,69
2000,40,51
2000,366,74
2000,514,60
2000,1149,54
2000,13,52
2000,162,73
2000,94,94
2000,288,84
2000,492,59
2000,247,62
2000,1250,78
2000,1380,72
2000,1209,48
2000,58,62
2000,636,94
2000,1466,47
2000,795,48
2000,213,59
2000,42,62
2000,1218,73
2000,1431,49
2000,328,49
2000,457,67
2000,459,78
2000,1164,72
2000,107,65
2000,824,77
2000,180,65
2000,429,83
2000,340,109
2000,48,51
2000,913,67
2000,531,81
2000,162,62
2000,1081,77
2000,125,64
2000,1,56
2000,10,62
2000,334,78
2000,957,79
2000,1657,61
2000,213,48
2000,1124,47
2000,21,55
2000,1716,48
2000,134,53
2000,823,64
2000,44,58
2000,648,92
2000,438,53
2000,1470,47
2000,2,63
2000,271,78
2000,101,65
2000,244,63
2000,665,79
2000,620,69
2000,1411,77
2000,206,72
2000,813,82
2000,84,54
2000,563,66
2000,116,49
2000,60,68
2000,66,50
2000,759,132
2000,60,128
2000,1241,71
2000,399,61
2000,12,74
2000,127,66
2000,216,74
2000,410,61
2000,1392,52
2000,1115,43
2000,208,74
2000,134,109
2000,453,64
2000,1325,60
2000,718,55
2000,370,62
2000,1032,52
2000,81,80
2000,104,71
2000,401,61
2000,533,61
2000,964,62
2000,87,62
2000,209,55
2000,2,43
2000,347,63
2000,332,55
2000,1085,52
2000,241,66
2000,453,63
2000,180,48
2000,966,50
2000,420,57
2000,146,54
2000,131,47
2000,40,54
2000,366,52
2000,514,42
2000,1149,47
2000,13,66
2000,162,63
2000,94,68
2000,288,63
2000,492,57
2000,247,56
2000,1250,62
2000,1380,50
2000,1209,49
2000,58,44
2000,636,66
2000,1466,44
2000,795,43
2000,213,55
2000,42,45
2000,1218,51
2000,1431,41
2000,328,48
2000,457,47
2000,459,58
2000,1164,67
2000,107,46
2000,824,48
2000,180,47
2000,429,64
2000,340,64
2000,48,50
2000,913,52
2000,531,52
2000,162,47
2000,1081,58
2000,125,48
2000,1,40
2000,10,54
2000,334,50
2000,957,56
2000,1657,51
2000,213,43
2000,1124,48
2000,21,52
2000,1716,49
2000,134,46
2000,823,51
2000,44,42
2000,648,50
2000,438,45
2000,1470,43
2000,2,30
2000,271,53
2000,101,48
2000,244,58
2000,665,56
2000,620,53
2000,1411,50
2000,206,55
2000,813,67
2000,84,45
2000,563,45
2000,116,45
2000,60,50
2000,66,57
2000,759,114
2000,60,107
2000,1241,83
2000,399,61
2000,12,78
2000,127,73
2000,216,71
2000,410,64
2000,1392,50
2000,1115,43
2000,208,60
2000,134,66
2000,453,49
2000,1325,54
2000,718,49
2000,370,62
2000,1032,50
2000,81,83
2000,104,67
2000,401,61
2000,533,55
2000,964,58
2000,87,53
2000,209,45
2000,2,45
2000,347,66
2000,332,49
2000,1085,51
2000,241,79
2000,453,59
2000,180,56
2000,966,41
2000,420,63
2000,146,61
2000,131,45
2000,40,61
2000,366,53
2000,514,43
2000,1149,42
2000,13,63
2000,162,60
2000,94,64
2000,288,56
2000,492,53
2000,247,53
2000,1250,66
2000,1380,50
2000,1209,42
2000,58,44
2000,636,58
2000,1466,42
2000,795,45
2000,213,52
2000,42,44
2000,1218,48
2000,1431,47
2000,328,48
2000,457,61
2000,459,68
2000,1164,53
2000,107,49
2000,824,63
2000,180,45
2000,429,69
2000,340,60
2000,48,50
2000,913,54
2000,531,52
2000,162,46
2000,1081,60
2000,125,46
2000,1,42
2000,10,62
2000,334,58
2000,957,49
2000,1657,44
2000,213,41
2000,1124,45
2000,21,53
2000,1716,45
2000,134,53
2000,823,51
2000,44,45
2000,648,50
2000,438,50
2000,1470,43
2000,2,44
2000,271,54
2000,101,48
2000,244,62
2000,665,89
2000,620,77
2000,1411,58
2000,206,72
2000,813,63
2000,84,68
2000,563,65
2000,116,53
2000,60,64
2000,66,49
2000,759,119
2000,60,141
2000,1241,101
2000,399,65
2000,12,96
2000,127,67
2000,216,89
2000,410,69
2000,1392,61
2000,1115,49
2000,208,85
2000,134,90
2000,453,66
2000,1325,71
2000,718,65
2000,370,84
2000,1032,77
2000,81,95
2000,104,61
2000,401,58
2000,533,84
2000,964,82
2000,87,52
2000,209,60
2000,2,61
2000,347,87
2000,332,65
2000,1085,87
2000,241,94
2000,453,86
2000,180,85
2000,966,49
2000,420,59
2000,146,84
2000,131,52
2000,40,52
2000,366,65
2000,514,56
2000,1149,53
2000,13,54
2000,162,78
2000,94,60
2000,288,92
2000,492,80
2000,247,55
2000,1250,79
2000,1380,80
2000,1209,53
2000,58,48
2000,636,88
2000,1466,57
2000,795,52
2000,213,55
2000,42,54
2000,1218,54
2000,1431,51
2000,328,51
2000,457,85
2000,459,67
2000,1164,82
2000,107,64
2000,824,78
2000,180,72
2000,429,93
2000,340,61
2000,48,51
2000,913,72
2000,531,83
2000,162,52
2000,1081,75
2000,125,49
2000,1,46
2000,10,65
2000,334,92
2000,957,78
2000,1657,67
2000,213,60
2000,1124,51
2000,21,63
2000,1716,53
2000,134,49
2000,823,57
2000,44,49
2000,648,75
2000,438,61
2000,1470,67
2000,2,49
2000,271,66
2000,101,87
2000,244,59
2000,665,78
2000,620,57
2000,1411,75
2000,206,64
2000,813,109
2000,84,62
2000,563,50
2000,116,53
2000,60,79
2000,66,61
2000,759,102
2000,60,136
2000,1241,83
2000,399,70
2000,12,77
2000,127,65
2000,216,82
2000,410,64
2000,1392,65
2000,1115,50
2000,208,61
2000,134,59
2000,453,44
2000,1325,55
2000,718,50
2000,370,57
2000,1032,52
2000,81,87
2000,104,52
2000,401,66
2000,533,64
2000,964,63
2000,87,52
2000,209,93
2000,2,44
2000,347,79
2000,332,55
2000,1085,65
2000,241,70
2000,453,64
2000,180,49
2000,966,52
2000,420,63
2000,146,64
2000,131,45
2000,40,61
2000,366,55
2000,514,55
2000,1149,48
2000,13,51
2000,162,62
2000,94,72
2000,288,71
2000,492,61
2000,247,58
2000,1250,61
2000,1380,58
2000,1209,51
2000,58,50
2000,636,75
2000,1466,56
2000,795,42
2000,213,61
2000,42,42
2000,1218,56
2000,1431,56
2000,328,52
2000,457,64
2000,459,67
2000,1164,72
2000,107,56
2000,824,61
2000,180,53
2000,429,78
2000,340,62
2000,48,55
2000,913,59
2000,531,59
2000,162,45
2000,1081,67
2000,125,51
2000,1,34
2000,10,55
2000,334,58
2000,957,54
2000,1657,51
2000,213,50
2000,1124,46
2000,21,58
2000,1716,52
2000,134,46
2000,823,51
2000,44,53
2000,648,54
2000,438,44
2000,1470,49
2000,2,31
2000,271,71
2000,101,53
2000,244,68
2000,665,48
2000,620,52
2000,1411,58
2000,206,69
2000,813,69
2000,84,53
2000,563,56
2000,116,52
2000,60,51
2000,66,43
2000,759,110
2000,60,102
2000,1241,82
2000,399,53
2000,12,78
2000,127,68
2000,216,84
2000,410,117
2000,1392,50
2000,1115,53
2000,208,175
2000,134,53
2000,453,51
2000,1325,54
2000,718,52
2000,370,64
2000,1032,50
2000,81,75
2000,104,53
2000,401,106
2000,533,53
2000,964,59
2000,87,45
2000,209,52
2000,2,66
2000,347,93
2000,332,63
2000,1085,69
2000,241,88
2000,453,63
2000,180,57
2000,966,49
2000,420,56
2000,146,65
2000,131,54
2000,40,66
2000,366,60
2000,514,52
2000,1149,53
2000,13,51
2000,162,54
2000,94,70
2000,288,77
2000,492,65
2000,247,46
2000,1250,65
2000,1380,49
2000,1209,42
2000,58,53
2000,636,64
2000,1466,44
2000,795,47
2000,213,64
2000,42,45
2000,1218,50
2000,1431,42
2000,328,50
2000,457,62
2000,459,58
2000,1164,52
2000,107,57
2000,824,54
2000,180,44
2000,429,78
2000,340,61
2000,48,51
2000,913,58
2000,531,54
2000,162,46
2000,1081,59
2000,125,44
2000,1,32
2000,10,60
2000,334,58
2000,957,57
2000,1657,46
2000,213,45
2000,1124,42
2000,21,52
2000,1716,44
2000,134,45
2000,823,49
2000,44,42
2000,648,56
2000,438,44
2000,1470,42
2000,2,31
2000,271,62
2000,101,56
2000,244,51
2000,665,52
2000,620,50
2000,1411,50
2000,206,60
2000,813,67
2000,84,46
2000,563,46
2000,116,47
2000,60,354
2000,66,44
2000,759,113
2000,60,112
2000,1241,78
2000,399,58
2000,12,78
2000,127,67
2000,216,80
2000,410,66
2000,1392,57
2000,1115,55
2000,208,62
2000,134,60
2000,453,53
2000,1325,60
2000,718,55
2000,370,61
2000,1032,58
2000,81,89
2000,104,54
2000,401,49
2000,533,67
2000,964,62
2000,87,56
2000,209,45
2000,2,49
2000,347,59
2000,332,57
2000,1085,48
2000,241,74
2000,453,56
2000,180,53
2000,966,47
2000,420,59
2000,146,60
2000,131,47
2000,40,59
2000,366,61
2000,514,49
2000,1149,49
2000,13,59
2000,162,67
2000,94,70
2000,288,63
2000,492,55
2000,247,45
2000,1250,70
2000,1380,58
2000,1209,42
2000,58,45
2000,636,68
2000,1466,43
2000,795,47
2000,213,52
2000,42,46
2000,1218,67
2000,1431,49
2000,328,82
2000,457,57
2000,459,63
2000,1164,64
2000,107,70
2000,824,59
2000,180,68
2000,429,78
2000,340,61
2000,48,68
2000,913,54
2000,531,66
2000,162,62
2000,1081,65
2000,125,55
2000,1,41
2000,10,61
2000,334,63
2000,957,64
2000,1657,53
2000,213,55
2000,1124,59
2000,21,51
2000,1716,51
2000,134,53
2000,823,68
2000,44,50
2000,648,59
2000,438,52
2000,1470,55
2000,2,47
2000,271,53
2000,101,54
2000,244,69
2000,665,61
2000,620,55
2000,1411,51
2000,206,55
2000,813,75
2000,84,45
2000,563,53
2000,116,51
2000,60,52
2000,66,43
2000,759,114
2000,60,118
2000,1241,76
2000,399,57
2000,12,80
2000,127,74
2000,216,84
2000,410,65
2000,1392,59
2000,1115,43
2000,208,73
2000,134,73
2000,453,56
2000,1325,59
2000,718,49
2000,370,57
2000,1032,51
2000,81,90
2000,104,46
2000,401,64
2000,533,60
2000,964,65
2000,87,62
2000,209,53
2000,2,47
2000,347,64
2000,332,58
2000,1085,63
2000,241,81
2000,453,58
2000,180,54
2000,966,47
2000,420,59
2000,146,63
2000,131,52
2000,40,67
2000,366,51
2000,514,48
2000,1149,43
2000,13,50
2000,162,54
2000,94,76
2000,288,71
2000,492,48
2000,247,51
2000,1250,61
2000,1380,67
2000,1209,49
2000,58,52
2000,636,62
2000,1466,47
2000,795,51
2000,213,58
2000,42,54
2000,1218,46
2000,1431,41
2000,328,55
2000,457,62
2000,459,57
2000,1164,61
2000,107,62
2000,824,65
2000,180,62
2000,429,76
2000,340,67
2000,48,72
2000,913,60
2000,531,70
2000,162,51
2000,1081,69
2000,125,62
2000,1,41
2000,10,68
2000,334,72
2000,957,61
2000,1657,51
2000,213,55
2000,1124,47
2000,21,59
2000,1716,48
2000,134,52
2000,823,59
2000,44,63
2000,648,55
2000,438,52
2000,1470,49
2000,2,40
2000,271,60
2000,101,62
2000,244,66
2000,665,65
2000,620,52
2000,1411,55
2000,206,73
2000,813,74
2000,84,61
2000,563,47
2000,116,52
2000,60,77
2000,66,56
2000,759,142
2000,60,115
2000,1241,84
2000,399,60
2000,12,80
2000,127,68
2000,216,80
2000,410,67
2000,1392,54
2000,1115,47
2000,208,60
2000,134,61
2000,453,55
2000,1325,57
2000,718,52
2000,370,60
2000,1032,52
2000,81,87
2000,104,60
2000,401,57
2000,533,56
2000,964,62
2000,87,64
2000,209,45
2000,2,57
2000,347,68
2000,332,58
2000,1085,51
2000,241,81
2000,453,68
2000,180,48
2000,966,53
2000,420,58
2000,146,119
2000,131,55
2000,40,66
2000,366,69
2000,514,43
2000,1149,46
2000,13,51
2000,162,62
2000,94,75
2000,288,76
2000,492,50
2000,247,58
2000,1250,119
2000,1380,59
2000,1209,44
2000,58,77
2000,636,83
2000,1466,47
2000,795,49
2000,213,73
2000,42,70
2000,1218,51
2000,1431,45
2000,328,48
2000,457,62
2000,459,68
2000,1164,58
2000,107,55
2000,824,60
2000,180,53
2000,429,72
2000,340,57
2000,48,71
2000,913,50
2000,531,52
2000,162,47
2000,1081,61
2000,125,59
2000,1,42
2000,10,72
2000,334,69
2000,957,53
2000,1657,52
2000,213,46
2000,1124,51
2000,21,52
2000,1716,52
2000,134,44
2000,823,54
2000,44,46
2000,648,55
2000,438,46
2000,1470,45
2000,2,37
2000,271,72
2000,101,63
2000,244,72
2000,665,64
2000,620,59
2000,1411,53
2000,206,63
2000,813,70
2000,84,55
2000,563,48
2000,116,57
2000,60,50
2000,66,54
2000,759,127
2000,60,147
2000,1241,78
2000,399,60
2000,12,88
2000,127,68
2000,216,122
2000,410,67
2000,1392,55
2000,1115,48
2000,208,60
2000,134,68
2000,453,54
2000,1325,66
2000,718,50
2000,370,66
2000,1032,60
2000,81,82
2000,104,62
2000,401,58
2000,533,58
2000,964,58
2000,87,55
2000,209,45
2000,2,47
2000,347,70
2000,332,50
2000,1085,53
2000,241,78
2000,453,59
2000,180,46
2000,966,51
2000,420,57
2000,146,65
2000,131,45
2000,40,58
2000,366,60
2000,514,50
2000,1149,40
2000,13,59
2000,162,60
2000,94,67
2000,288,57
2000,492,52
2000,247,50
2000,1250,73
2000,1380,54
2000,1209,44
2000,58,49
2000,636,71
2000,1466,44
2000,795,47
2000,213,44
2000,42,42
2000,1218,51
2000,1431,46
2000,328,49
2000,457,48
2000,459,60
2000,1164,65
2000,107,47
2000,824,59
2000,180,44
2000,429,77
2000,340,62
2000,48,51
2000,913,48
2000,531,52
2000,162,43
2000,1081,58
2000,125,45
2000,1,41
2000,10,59
2000,334,50
2000,957,58
2000,1657,54
2000,213,51
2000,1124,44
2000,21,52
2000,1716,48
2000,134,46
2000,823,51
2000,44,51
2000,648,57
2000,438,47
2000,1470,44
2000,2,42
2000,271,73
2000,101,57
2000,244,58
2000,665,60
2000,620,55
2000,1411,50
2000,206,60
2000,813,61
2000,84,48
2000,563,45
2000,116,45
2000,60,51
2000,66,61
2000,759,113
2000,60,121
2000,1241,86
2000,399,58
2000,12,87
2000,127,72
2000,216,80
2000,410,67
